urun_kod;satici_kod;kategori_kod;umg;mg;marka_kod;klasman_kod;nitelik;durum;ithal;olcu_birimi;koli_ici;paket_ici
1030420;10000031;21;2104;210403;1088;210403;Regular;;2;PAK;216;3
1032694;10000031;21;2104;210406;1088;210406;Regular;;2;PAK;72;3
1032696;10000031;21;2104;210406;1088;210406;Regular;;2;PAK;72;3
1030733;10000020;21;2104;210404;1056;210404;Regular;;2;PAK;204;3
1032697;10000031;21;2104;210404;1088;210404;Regular;;2;PAK;72;3
1030721;10000031;21;2104;210407;1871;210407;Regular;;2;PAK;6;3
1028858;10000020;21;2104;210405;1056;210405;Regular;;2;PAK;144;3
1031007;10000065;21;2104;210405;1095;210405;Regular;;2;PAK;60;3
1019146;10000043;21;2104;210405;1107;210405;Regular;;2;PAK;6;3
1000624;10000008;13;1306;130602;1001;130602;Regular;Z2;2;PAK;24;3
1000599;10000008;16;1605;160515;1001;160515;Regular;Z2;2;PAK;12;3
1033185;10000797;20;2002;200801;1049;200801;Grup spot;Z2;2;PAK;0;3
1033184;10000797;20;2002;200801;1049;200801;Grup spot;Z2;2;PAK;0;3
1029205;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;3
1013414;10000061;20;2002;200801;1535;200801;Regular;Z2;2;PAK;0;3
1022203;10000797;20;2002;200805;1049;200805;Regular;Z2;2;PAK;0;3
1022207;10000797;20;2002;200805;1049;200805;Regular;Z2;2;PAK;0;3
1029440;10000061;20;2002;200217;1210;200217;Regular;Z2;2;PAK;36;3
1027844;10000797;20;2002;200217;1049;200217;Grup spot;Z2;2;PAK;0;3
1027843;10000797;20;2002;200217;1049;200217;Grup spot;Z2;2;PAK;0;3
1027849;10000797;20;2005;200210;1049;200210;Grup spot;Z2;2;PAK;0;3
1030423;10000797;20;2005;200211;1049;200211;Grup spot;Z2;2;PAK;0;3
1030428;10000797;20;2005;200211;1049;200211;Grup spot;Z2;2;PAK;0;3
1027328;10000061;20;2005;200211;1212;200211;Regular;Z2;2;PAK;36;3
1014973;10000061;20;2005;200212;1212;200212;Grup spot;Z2;2;PAK;12;3
1030216;10000797;20;2005;200501;1049;200501;Grup spot;Z2;2;PAK;0;3
1016752;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1016759;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1016760;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1016765;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1018090;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1015253;10000797;21;2101;210101;1049;210101;Regular;Z2;2;PAK;0;3
1014838;10000020;21;2101;210101;1056;210101;Regular;Z2;2;PAK;0;3
1032263;10000031;21;2101;210101;1871;210101;Regular;Z2;2;PAK;72;3
1032264;10000031;21;2101;210101;1871;210101;Regular;Z2;2;PAK;72;3
1032262;10000031;21;2101;210101;1871;210101;Regular;Z2;2;PAK;72;3
1027077;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1027074;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1013827;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1027075;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1027076;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1027073;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1027078;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1013824;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1013825;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1013823;10000638;21;2101;210101;1087;210101;Deneme;Z2;2;PAK;0;3
1014293;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018696;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1014296;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1014297;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1014298;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018698;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018699;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018695;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018700;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018701;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1018702;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;3
1031652;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;792;3
1017666;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017667;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1021948;10000061;20;2005;200211;1212;200211;Grup spot;Z2;2;KL;12;0
1009760;10000050;20;2005;200501;1300;200501;Regular;Z2;2;KL;12;0
1009762;10000050;20;2005;200501;1300;200501;Regular;Z2;2;KL;12;0
1014751;70000001;21;2101;210101;1533;210101;Regular;Z2;1;KL;12;0
1026837;10000653;21;2101;210102;1865;210102;Regular;Z2;3;KL;12;0
1026841;10000653;21;2101;210102;1865;210102;Regular;Z2;3;KL;12;0
1017664;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017665;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1027094;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1027098;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1027114;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1026842;10000653;21;2101;210102;1865;210102;Regular;Z2;3;KL;12;0
1027096;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1026843;10000653;21;2101;210102;1865;210102;Regular;Z2;3;KL;12;0
1030483;70000011;21;2101;210102;1684;210102;Regular;Z2;1;KL;12;0
1027385;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;12;0
1027097;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1027095;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017663;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017662;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017660;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017661;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017659;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1017658;10000639;21;2101;210101;1717;210101;Regular;Z2;2;PAK;0;3
1030422;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1030425;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1030426;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1030217;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1030218;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1031240;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1031241;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1031243;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1031244;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1031245;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;3
1027386;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;12;0
1027388;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;12;0
1027390;70000007;21;2101;210103;1544;210103;Regular;Z2;1;KL;12;0
1027391;70000007;21;2101;210103;1544;210103;Regular;Z2;1;KL;12;0
1031379;10000020;21;2101;210102;1056;210102;Regular;Z2;2;PAK;432;3
1031380;10000020;21;2101;210102;1056;210102;Regular;Z2;2;PAK;432;3
1027393;70000007;21;2101;210103;1544;210103;Regular;Z2;1;KL;12;0
1027392;70000007;21;2101;210103;1544;210103;Regular;Z2;1;KL;12;0
1031381;10000020;21;2101;210102;1056;210102;Regular;Z2;2;PAK;432;3
1031382;10000020;21;2101;210102;1056;210102;Regular;Z2;2;PAK;432;3
1031383;10000020;21;2101;210102;1056;210102;Regular;Z2;2;PAK;432;3
1016111;10000059;21;2101;210102;1167;210102;Regular;Z2;2;PAK;0;3
1032232;10000031;21;2101;210102;1871;210102;Regular;Z2;2;PAK;180;3
1032240;10000031;21;2101;210102;1871;210102;Regular;Z2;2;PAK;180;3
1014807;10000638;21;2101;210102;1087;210102;Deneme;Z2;2;PAK;0;3
1030452;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1026894;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026901;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026897;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1030453;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1030451;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1030449;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1030450;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1030448;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1025939;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1025940;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1032656;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1032657;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1032678;10000031;21;2101;210102;1088;210102;Regular;Z2;2;PAK;120;3
1015843;10000043;21;2101;210102;1107;210102;Regular;Z2;2;PAK;0;3
1015844;10000043;21;2101;210102;1107;210102;Regular;Z2;2;PAK;0;3
1014124;10000416;21;2101;210102;1649;210102;Regular;Z2;2;PAK;0;3
1017657;10000639;21;2101;210102;1717;210102;Regular;Z2;2;PAK;0;3
1017656;10000639;21;2101;210102;1717;210102;Regular;Z2;2;PAK;0;3
1017655;10000639;21;2101;210102;1717;210102;Regular;Z2;2;PAK;0;3
1017653;10000639;21;2101;210102;1717;210102;Regular;Z2;2;PAK;0;3
1020126;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;3
1020127;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;3
1022178;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1022179;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1022182;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1022183;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1022185;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1026109;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;3
1030768;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;3
1015229;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015236;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015240;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015241;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015242;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015225;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1015228;10000797;21;2101;210103;1049;210103;Regular;Z2;2;PAK;0;3
1023565;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1023568;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1023569;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1023571;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1023572;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1023576;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;492;3
1026900;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026898;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026899;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026889;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1028616;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;234;3
1029679;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;528;3
1029680;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;528;3
1029682;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;528;3
1029683;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;528;3
1029684;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;528;3
1001420;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;1;3
1001436;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;1;3
1001438;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;1;3
1001439;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;1;3
1015940;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011881;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011882;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011883;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011884;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011885;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;309;3
1011886;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011887;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1011888;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1013363;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1013364;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1013365;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;309;3
1013369;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1015958;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1015959;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;354;3
1015960;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;354;3
1015962;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;354;3
1015970;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019125;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019127;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019128;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019130;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019131;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019134;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019136;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019137;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1019140;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1026890;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026891;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026892;70000001;21;2101;210103;1533;210103;Regular;Z2;1;KL;12;0
1026561;10000653;21;2102;210201;1865;210201;Regular;Z2;3;KL;12;0
1032184;10000638;21;2102;210201;1087;210201;Regular;Z2;2;KL;12;0
1026883;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;12;0
1018196;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;12;0
1019144;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;0;3
1018197;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;12;0
1026094;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;234;3
1026092;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;234;3
1026091;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;234;3
1012206;10000059;21;2101;210103;1167;210103;Regular;Z2;2;PAK;0;3
1012207;10000059;21;2101;210103;1167;210103;Regular;Z2;2;PAK;0;3
1011939;10000059;21;2101;210103;1167;210103;Regular;Z2;2;PAK;0;3
1030010;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1030253;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1026886;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;12;0
1029503;70000001;21;2102;210202;1533;210202;Regular;Z2;1;KL;12;0
1018316;70000001;21;2102;210202;1533;210202;Regular;Z2;1;KL;12;0
1026884;70000007;21;2102;210203;1544;210203;Regular;Z2;1;KL;12;0
1026558;10000653;21;2102;210205;1865;210205;Regular;Z2;3;KL;12;0
1030257;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1030254;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1030255;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1030252;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1030256;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1030920;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1030925;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1030927;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1030928;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1030924;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1023693;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1026879;70000007;21;2102;210205;1544;210205;Regular;Z2;1;KL;12;0
1023694;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1012263;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1016174;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1016211;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019935;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019938;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019939;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019940;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019941;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1019945;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1016224;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1018664;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1018669;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1018639;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1020769;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1020772;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1020775;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1020777;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1022078;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1020783;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1026877;70000007;21;2102;210205;1544;210205;Regular;Z2;1;KL;12;0
1026878;70000007;21;2102;210205;1544;210205;Regular;Z2;1;KL;12;0
1024288;70000001;21;2102;210205;1533;210205;Regular;Z2;1;KL;12;0
1019893;10000730;23;2302;230202;1080;230202;Regular;Z2;2;KL;12;16
1019892;10000730;23;2302;230202;1080;230202;Regular;Z2;2;KL;12;22
1020781;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1020778;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;1;3
1027395;70000007;21;2104;210408;1544;210408;Regular;Z2;1;KL;12;0
1022079;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1022080;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021737;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021740;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021741;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1027396;70000007;21;2104;210408;1544;210408;Regular;Z2;1;KL;12;0
1021742;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021752;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021746;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021754;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1021753;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1022806;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1022808;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1022809;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1022810;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1027397;70000007;21;2104;210408;1544;210408;Regular;Z2;1;KL;12;0
1032181;10000638;21;2104;210402;1087;210402;Regular;Z2;2;KL;12;0
1032146;10000638;21;2104;210402;1087;210402;Regular;Z2;2;KL;12;0
1026881;70000007;21;2104;210403;1544;210403;Regular;Z2;1;KL;12;0
1031087;70000011;21;2104;210404;1684;210404;Regular;Z2;1;KL;12;0
1032192;10000638;21;2104;210404;1087;210404;Regular;Z2;2;KL;12;0
1032164;10000638;21;2104;210405;1087;210405;Regular;Z2;2;KL;12;0
1023402;10000051;22;2299;229901;1777;229901;Hediye;Z2;2;KL;12;0
1029897;70000025;22;2201;220102;1865;220102;Regular;Z2;4;KL;12;0
1029898;70000025;22;2201;220102;1865;220102;Regular;Z2;4;KL;12;0
1029900;70000015;22;2201;220102;1865;220102;Regular;Z2;4;KL;12;0
1029901;70000015;22;2201;220102;1865;220102;Regular;Z2;4;KL;12;0
1029907;70000015;22;2201;220102;1865;220102;Regular;Z2;4;KL;12;72
1026554;10000137;22;2201;220102;1237;220102;Regular;Z2;2;KL;12;0
1026555;10000137;22;2201;220102;1237;220102;Regular;Z2;2;KL;12;0
1026562;10000137;22;2201;220102;1237;220102;Regular;Z2;2;KL;12;0
1026565;10000137;22;2201;220102;1237;220102;Regular;Z2;2;KL;12;0
1026563;10000137;22;2201;220102;1237;220102;Regular;Z2;2;KL;12;0
1004210;10000432;22;2202;220208;1294;220208;Regular;Z2;2;KL;12;0
1027681;10000702;22;2202;220201;1883;220201;Regular;Z2;2;KL;12;0
1032101;10000051;22;2202;220201;1039;220201;Regular;Z2;2;KL;12;0
1022811;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1023695;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1023697;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1023698;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1022814;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;0;3
1026285;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;300;3
1026287;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;300;3
1028308;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;252;3
1032674;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1032677;10000031;21;2101;210103;1871;210103;Regular;Z2;2;PAK;180;3
1015526;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1015530;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1015529;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1015557;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1015521;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1018516;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1018527;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027853;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027854;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027855;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027860;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027858;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1027859;70000011;21;2101;210103;1684;210103;Regular;Z2;1;PAK;0;3
1025500;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;96;3
1025498;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;96;3
1019681;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;0;3
1019687;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;0;3
1019689;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;0;3
1019676;10000638;21;2101;210103;1087;210103;Deneme;Z2;2;PAK;0;3
